key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2015-03-01 00:08:08.0000003,13.5,2015-03-01 00:08:08+00:00,-73.96886444091797,40.768333435058594,-74.00101470947266,40.7391357421875,1
2015-03-01 00:13:22.0000005,8.0,2015-03-01 00:13:22+00:00,-73.98877716064453,40.74996566772461,-74.00527954101561,40.74010848999024,1
2015-03-01 00:24:55.0000006,21.0,2015-03-01 00:24:55+00:00,-73.98828125,40.73187255859375,-73.96280670166014,40.68263626098633,1
2015-03-01 00:25:28.0000002,21.83,2015-03-01 00:25:28+00:00,-73.96650695800781,40.757511138916016,-73.95446014404298,40.71700286865234,1
2015-03-01 00:29:08.00000013,12.0,2015-03-01 00:29:08+00:00,0.0,0.0,0.0,0.0,1
2015-03-01 00:37:55.0000001,6.5,2015-03-01 00:37:55+00:00,-73.98837280273438,40.7641487121582,-73.98785400390625,40.75086212158203,2
2015-03-01 01:00:44.0000007,13.0,2015-03-01 01:00:44+00:00,-73.91301727294923,40.77424240112305,-73.95283508300781,40.742481231689446,5
2015-03-01 01:11:52.0000003,16.5,2015-03-01 01:11:52+00:00,-73.98396301269531,40.76532745361328,-73.9437026977539,40.819618225097656,1
2015-03-01 01:15:17.0000004,9.5,2015-03-01 01:15:17+00:00,-73.98673248291014,40.7426986694336,-73.99250030517578,40.72079849243164,1
2015-03-01 01:45:54.0000001,4.0,2015-03-01 01:45:54+00:00,-73.94485473632812,40.72208786010742,-73.94322204589844,40.7178955078125,1
2015-03-01 02:08:36.0000003,7.0,2015-03-01 02:08:36+00:00,-73.9864273071289,40.72238540649414,-73.99151611328125,40.735233306884766,1
2015-03-01 02:10:06.0000005,23.0,2015-03-01 02:10:06+00:00,-73.9903564453125,40.71892547607422,-73.88385009765625,40.752418518066406,1
2015-03-01 02:17:11.0000001,9.5,2015-03-01 02:17:11+00:00,-73.9324722290039,40.85707092285156,-73.92180633544923,40.831321716308594,1
2015-03-01 03:01:10.0000001,6.0,2015-03-01 03:01:10+00:00,-73.99942779541014,40.73011779785156,-74.00208282470702,40.73492050170898,1
2015-03-01 03:02:41.0000001,7.5,2015-03-01 03:02:41+00:00,-73.98480224609375,40.736759185791016,-73.98446655273438,40.72473907470703,1
2015-03-01 03:31:20.00000010,20.0,2015-03-01 03:31:20+00:00,-73.9875717163086,40.722469329833984,-73.95311737060547,40.7860107421875,1
2015-03-01 03:34:09.0000001,10.0,2015-03-01 03:34:09+00:00,-73.9910888671875,40.750370025634766,-73.9920196533203,40.75064086914063,3
2015-03-01 03:52:50.0000003,7.0,2015-03-01 03:52:50+00:00,-73.9920196533203,40.72566223144531,-73.9803695678711,40.745704650878906,1
2015-03-01 05:16:23.0000001,4.5,2015-03-01 05:16:23+00:00,0.0,0.0,0.0,0.0,1
2015-03-01 08:41:02.0000001,7.0,2015-03-01 08:41:02+00:00,-73.98120880126953,40.733097076416016,-73.9990005493164,40.732376098632805,2
2015-03-01 08:42:20.0000001,8.5,2015-03-01 08:42:20+00:00,-73.97705078125,40.78935241699219,-73.95281982421875,40.779739379882805,1
2015-03-01 09:09:54.0000001,8.5,2015-03-01 09:09:54+00:00,-73.98783874511719,40.7602767944336,-73.97547912597656,40.78531646728516,1
2015-03-01 10:53:11.0000002,15.0,2015-03-01 10:53:11+00:00,-73.99468994140625,40.75043869018555,-74.0172576904297,40.70515060424805,2
2015-03-01 11:41:09.0000002,6.0,2015-03-01 11:41:09+00:00,-73.97349548339844,40.74845504760742,-73.9608383178711,40.76255035400391,1
2015-03-01 12:11:00.0000003,5.5,2015-03-01 12:11:00+00:00,-73.9852523803711,40.75801467895508,-73.9849853515625,40.74857711791992,1
2015-03-01 12:24:08.0000003,9.5,2015-03-01 12:24:08+00:00,-73.96246337890625,40.80489730834961,-73.96179962158203,40.779563903808594,1
2015-03-01 13:55:46.0000006,7.5,2015-03-01 13:55:46+00:00,-73.94670867919923,40.77272033691406,-73.96330261230467,40.775146484375,1
2015-03-01 13:59:25.0000005,5.5,2015-03-01 13:59:25+00:00,-73.98621368408203,40.72235107421875,-73.98115539550781,40.733257293701165,1
2015-03-01 16:31:32.0000003,6.5,2015-03-01 16:31:32+00:00,-73.98812866210938,40.76439666748047,-73.97977447509764,40.75425720214844,2
2015-03-01 16:58:36.0000001,57.33,2015-03-01 16:58:36+00:00,-73.78412628173827,40.64862060546875,-73.98455810546875,40.75736618041992,2
2015-03-01 17:54:23.0000005,6.5,2015-03-01 17:54:23+00:00,-73.9795913696289,40.755496978759766,-73.9910430908203,40.750049591064446,1
2015-03-01 18:13:11.0000004,9.0,2015-03-01 18:13:11+00:00,-73.98800659179686,40.69050598144531,-74.00704956054686,40.67609786987305,3
2015-03-01 20:17:33.0000003,28.33,2015-03-01 20:17:33+00:00,-73.87484741210938,40.774070739746094,-73.95124053955078,40.77873229980469,1
2015-03-01 21:43:32.0000004,4.5,2015-03-01 21:43:32+00:00,-73.94586944580078,40.77777862548828,-73.95226287841797,40.77225112915039,1
2015-03-01 21:59:31.0000003,2.5,2015-03-01 21:59:31+00:00,-73.78191375732422,40.644729614257805,-73.78187561035155,40.64474105834961,1
2015-03-01 22:39:54.0000001,2.5,2015-03-01 22:39:54+00:00,0.0,0.0,0.0,0.0,1
2015-03-01 22:47:00.0000002,9.0,2015-03-01 22:47:00+00:00,-73.91474914550781,40.76374053955078,-73.90325927734375,40.74594879150391,1
2015-03-02 00:17:59.0000002,12.0,2015-03-02 00:17:59+00:00,-74.00121307373048,40.741558074951165,-73.98770904541014,40.72438049316406,1
2015-03-02 01:21:06.0000001,17.5,2015-03-02 01:21:06+00:00,-73.88440704345702,40.74766540527344,-73.8382568359375,40.78621292114258,1
2015-03-02 02:39:17.0000001,57.33,2015-03-02 02:39:17+00:00,-73.78910064697266,40.64241027832031,-73.99758911132812,40.760940551757805,3
2015-03-02 04:37:14.0000001,18.5,2015-03-02 04:37:14+00:00,-73.99022674560547,40.7568588256836,-73.95528411865233,40.823554992675774,1
2015-03-02 06:27:58.0000002,57.33,2015-03-02 06:27:58+00:00,-73.9842529296875,40.74589157104492,-73.78370666503906,40.64359664916992,1
2015-03-02 07:30:18.0000004,7.5,2015-03-02 07:30:18+00:00,-73.78238677978516,40.64458847045898,-73.79248046875,40.65516662597656,1
2015-03-02 07:52:35.0000003,12.0,2015-03-02 07:52:35+00:00,-73.98625183105469,40.734676361083984,-74.00055694580078,40.7584342956543,2
2015-03-02 08:10:48.0000003,5.5,2015-03-02 08:10:48+00:00,-73.97473907470702,40.754985809326165,-73.97473907470702,40.754985809326165,4
2015-03-02 08:51:25.0000006,11.5,2015-03-02 08:51:25+00:00,-73.96338653564453,40.77776336669922,-73.97443389892578,40.76259994506836,1
2015-03-02 08:56:40.0000002,24.5,2015-03-02 08:56:40+00:00,-73.94983673095702,40.77215576171875,-74.00740814208984,40.74370574951172,1
2015-03-02 10:20:05.0000003,33.0,2015-03-02 10:20:05+00:00,-74.00977325439453,40.705390930175774,-73.87060546875,40.77382659912109,2
2015-03-02 10:40:53.0000002,10.5,2015-03-02 10:40:53+00:00,-73.98309326171875,40.766868591308594,-74.00587463378906,40.74531936645508,1
2015-03-02 11:39:34.0000004,18.0,2015-03-02 11:39:34+00:00,-73.95557403564453,40.7657470703125,-73.99640655517578,40.72121810913086,1
2015-03-02 11:44:20.0000003,6.0,2015-03-02 11:44:20+00:00,-73.9939956665039,40.75130462646485,-73.9854736328125,40.763916015625,2
2015-03-02 12:00:31.0000006,15.0,2015-03-02 12:00:31+00:00,-73.94439697265625,40.77804946899414,-73.96908569335938,40.768379211425774,1
2015-03-02 12:00:40.0000005,57.33,2015-03-02 12:00:40+00:00,-73.95616912841797,40.77634811401367,-73.78441619873048,40.64332580566406,4
2015-03-02 12:36:18.0000005,17.0,2015-03-02 12:36:18+00:00,-73.99052429199219,40.74602508544922,-73.94895935058595,40.77354431152344,1
2015-03-02 12:39:10.0000003,4.5,2015-03-02 12:39:10+00:00,-73.98162841796875,40.74681854248047,-73.98452758789062,40.751270294189446,1
2015-03-02 12:48:55.0000002,11.0,2015-03-02 12:48:55+00:00,-74.00409698486328,40.747745513916016,-73.99918365478516,40.723648071289055,1
2015-03-02 13:51:55.0000001,8.0,2015-03-02 13:51:55+00:00,-73.98666381835938,40.758316040039055,-73.97299194335938,40.75526428222656,1
2015-03-02 14:16:46.0000005,16.5,2015-03-02 14:16:46+00:00,-74.00816345214845,40.738059997558594,-73.97220611572266,40.76028060913086,1
2015-03-02 14:43:00.0000002,10.5,2015-03-02 14:43:00+00:00,-73.96844482421875,40.8016014099121,-73.9444808959961,40.810665130615234,2
2015-03-02 15:00:39.0000005,3.0,2015-03-02 15:00:39+00:00,-73.99015045166014,40.74031066894531,-73.99308013916014,40.74141311645508,1
2015-03-02 15:32:49.0000002,40.5,2015-03-02 15:32:49+00:00,-73.8643035888672,40.77019882202149,-73.7900161743164,40.64695739746094,4
2015-03-02 15:34:59.0000009,42.83,2015-03-02 15:34:59+00:00,-73.86531829833984,40.77107238769531,-74.0102767944336,40.702930450439446,1
2015-03-02 15:42:21.0000003,36.83,2015-03-02 15:42:21+00:00,-73.9728012084961,40.7556266784668,-73.87312316894531,40.77437210083008,4
2015-03-02 16:07:34.0000002,5.0,2015-03-02 16:07:34+00:00,-73.96002960205078,40.7735481262207,-73.950927734375,40.77162170410156,1
2015-03-02 16:57:39.0000002,9.0,2015-03-02 16:57:39+00:00,-73.9924087524414,40.735889434814446,-73.97447967529298,40.73667907714844,1
2015-03-02 17:24:32.0000003,51.5,2015-03-02 17:24:32+00:00,-73.79027557373048,40.64358901977539,-73.94792938232422,40.72103118896485,1
2015-03-02 17:37:49.0000002,4.0,2015-03-02 17:37:49+00:00,-73.95320892333984,40.77281188964844,-73.94859313964845,40.77416229248047,6
2015-03-02 18:14:10.0000007,4.5,2015-03-02 18:14:10+00:00,-73.990966796875,40.765846252441406,-73.9835205078125,40.76289749145508,1
2015-03-02 18:33:46.0000008,9.5,2015-03-02 18:33:46+00:00,-73.98458099365233,40.748661041259766,-73.99624633789062,40.76243591308594,3
2015-03-02 18:34:03.0000004,6.0,2015-03-02 18:34:03+00:00,-73.9811019897461,40.76425552368164,-73.98202514648438,40.77184677124024,1
2015-03-02 19:46:21.0000004,4.5,2015-03-02 19:46:21+00:00,-73.98961639404298,40.74156951904297,-73.99720764160156,40.743179321289055,1
2015-03-02 19:53:40.0000002,5.5,2015-03-02 19:53:40+00:00,-73.96955108642578,40.78515625,-73.98345184326173,40.78420639038086,1
2015-03-02 19:54:29.0000002,4.5,2015-03-02 19:54:29+00:00,-74.00140380859375,40.73092651367188,-73.99445343017578,40.74052047729492,1
2015-03-02 19:54:38.0000003,7.0,2015-03-02 19:54:38+00:00,-73.9744873046875,40.7622299194336,-73.98169708251953,40.74750900268555,1
2015-03-02 20:04:44.0000003,6.0,2015-03-02 20:04:44+00:00,-73.97339630126953,40.76408767700195,-73.97164916992188,40.758113861083984,2
2015-03-02 20:08:48.00000013,12.0,2015-03-02 20:08:48+00:00,-73.98335266113281,40.76070022583008,-73.98651123046875,40.730178833007805,1
2015-03-02 20:33:04.0000004,40.5,2015-03-02 20:33:04+00:00,-73.86274719238281,40.76877212524414,-74.01542663574217,40.70482635498047,1
2015-03-02 20:36:25.0000002,30.83,2015-03-02 20:36:25+00:00,-73.86286926269531,40.76913833618164,-73.97403717041014,40.75067901611328,1
2015-03-02 20:48:06.0000001,10.0,2015-03-02 20:48:06+00:00,-73.97600555419923,40.76569366455078,-73.94734191894531,40.772563934326165,6
2015-03-02 21:12:11.0000005,7.5,2015-03-02 21:12:11+00:00,-73.99488830566406,40.740047454833984,-73.98931121826173,40.758125305175774,1
2015-03-02 21:29:08.0000002,9.0,2015-03-02 21:29:08+00:00,-73.95639038085938,40.77162170410156,-73.97628784179686,40.74742889404297,1
2015-03-02 22:06:50.0000006,8.5,2015-03-02 22:06:50+00:00,-73.97344207763672,40.78953170776367,-73.95790100097656,40.78237915039063,1
2015-03-02 23:21:37.0000003,17.5,2015-03-02 23:21:37+00:00,-73.99378204345702,40.6916618347168,-73.99935150146483,40.74463653564453,2
2015-03-03 00:35:17.0000009,9.5,2015-03-03 00:35:17+00:00,-73.9681625366211,40.79980850219727,-73.93990325927734,40.789920806884766,5
2015-03-03 00:54:58.0000001,9.0,2015-03-03 00:54:58+00:00,-73.95417785644531,40.77050018310546,-73.9830093383789,40.758399963378906,1
2015-03-03 02:09:45.0000001,6.5,2015-03-03 02:09:45+00:00,-73.984130859375,40.737430572509766,-73.99239349365233,40.745548248291016,1
