key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2015-04-01 06:04:38.0000001,10.0,2015-04-01 06:04:38+00:00,-73.98686981201173,40.72544860839844,-74.01368713378906,40.714839935302734,1
2015-04-01 06:49:34.0000002,10.0,2015-04-01 06:49:34+00:00,-73.98258209228516,40.73981475830078,-73.95783233642578,40.77362060546875,1
2015-04-01 07:16:02.0000001,15.5,2015-04-01 07:16:02+00:00,-73.9881134033203,40.71882247924805,-73.99146270751953,40.7552604675293,1
2015-04-01 09:30:18.00000010,6.0,2015-04-01 09:30:18+00:00,-73.982177734375,40.771297454833984,-73.9832992553711,40.76087188720703,6
2015-04-01 09:56:33.0000002,7.0,2015-04-01 09:56:33+00:00,-73.96630096435547,40.78990173339844,-73.95528411865233,40.78559112548828,1
2015-04-01 10:11:05.0000003,16.0,2015-04-01 10:11:05+00:00,-73.961669921875,40.76454544067384,-73.97853088378906,40.75666809082031,1
2015-04-01 10:14:15.0000003,12.5,2015-04-01 10:14:15+00:00,-73.96110534667967,40.77487564086913,-73.98191833496092,40.76758193969727,1
2015-04-01 10:15:45.0000002,21.0,2015-04-01 10:15:45+00:00,-73.96297454833984,40.77509689331056,-73.91857147216798,40.770183563232415,1
2015-04-01 10:33:51.0000006,5.5,2015-04-01 10:33:51+00:00,-73.9964599609375,40.76325225830078,-73.98457336425781,40.76737976074219,1
2015-04-01 11:36:16.0000002,9.0,2015-04-01 11:36:16+00:00,-73.976806640625,40.7752342224121,-73.97228240966798,40.76177597045898,1
2015-04-01 11:47:42.0000002,4.5,2015-04-01 11:47:42+00:00,-73.97906494140625,40.78738784790039,-73.98231506347656,40.78049087524414,1
2015-04-01 13:02:14.0000005,5.5,2015-04-01 13:02:14+00:00,-73.96007537841797,40.780864715576165,-73.95838165283203,40.77481460571289,1
2015-04-01 14:34:48.0000003,10.0,2015-04-01 14:34:48+00:00,-73.98169708251953,40.75778198242188,-73.96704864501953,40.76673889160156,6
2015-04-01 14:55:00.0000006,42.5,2015-04-01 14:55:00+00:00,-74.01181030273438,40.71458435058594,-73.96704864501953,40.77169418334961,1
2015-04-01 15:12:25.0000007,26.0,2015-04-01 15:12:25+00:00,-73.98199462890625,40.77267074584961,-73.94781494140625,40.724773406982415,1
2015-04-01 16:55:19.0000002,5.5,2015-04-01 16:55:19+00:00,-73.97618865966798,40.781009674072266,-73.96981048583984,40.787967681884766,1
2015-04-01 17:31:27.0000004,5.5,2015-04-01 17:31:27+00:00,-73.98934173583984,40.75814056396485,-73.97773742675781,40.76472091674805,2
2015-04-01 17:39:22.0000006,7.0,2015-04-01 17:39:22+00:00,-73.99972534179686,40.74357986450195,-73.9893798828125,40.74325180053711,1
2015-04-01 17:57:55.0000001,17.0,2015-04-01 17:57:55+00:00,-73.96590423583984,40.805362701416016,-73.99486541748048,40.756103515625,1
2015-04-01 18:08:55.0000001,11.0,2015-04-01 18:08:55+00:00,-73.9765853881836,40.77567672729492,-73.97206115722656,40.75584411621094,3
2015-04-01 18:13:26.00000012,8.5,2015-04-01 18:13:26+00:00,-73.9710235595703,40.75822830200195,-73.98330688476561,40.75025177001953,1
2015-04-01 18:35:42.0000007,43.54,2015-04-01 18:35:42+00:00,-73.97103118896483,40.750247955322266,-73.97850799560547,40.6679573059082,1
2015-04-01 18:37:07.0000008,15.5,2015-04-01 18:37:07+00:00,-73.9818115234375,40.765899658203125,-73.98421478271484,40.73336791992188,1
