key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2015-05-01 00:19:24.0000007,36.04,2015-05-01 00:19:24+00:00,-73.86585998535155,40.77114486694336,-74.0006561279297,40.72967147827149,1
2015-05-01 00:22:18.0000002,5.0,2015-05-01 00:22:18+00:00,0.0,0.0,0.0,0.0,1
2015-05-01 00:53:53.0000005,18.0,2015-05-01 00:53:53+00:00,-73.97676086425781,40.7547607421875,-73.91928100585938,40.7590446472168,1
2015-05-01 06:15:14.0000002,9.5,2015-05-01 06:15:14+00:00,-73.9755859375,40.73276138305664,-73.99528503417967,40.749603271484375,1
2015-05-01 08:25:44.0000003,26.5,2015-05-01 08:25:44+00:00,-73.97281646728516,40.78556823730469,-74.01718139648438,40.70538330078125,1
2015-05-01 08:37:49.0000006,6.5,2015-05-01 08:37:49+00:00,-73.9759063720703,40.7656364440918,-73.96575927734375,40.762428283691406,3
2015-05-01 08:40:50.0000005,9.5,2015-05-01 08:40:50+00:00,-73.96347045898438,40.76580810546875,-73.98053741455078,40.75904083251953,5
2015-05-01 09:11:49.0000007,18.5,2015-05-01 09:11:49+00:00,-73.97808074951173,40.7253532409668,-73.98329162597656,40.76191329956056,1
2015-05-01 10:49:19.0000002,16.0,2015-05-01 10:49:19+00:00,-73.97062683105469,40.762065887451165,-73.98728942871094,40.74172592163086,1
2015-05-01 11:46:40.0000003,8.0,2015-05-01 11:46:40+00:00,-73.96620178222656,40.789669036865234,-73.98223876953125,40.7762565612793,1
2015-05-01 15:38:41.0000007,0.01,2015-05-01 15:38:41+00:00,-73.93904113769531,40.71396255493164,-73.9416732788086,40.71399688720703,1
2015-05-01 15:58:46.0000005,6.0,2015-05-01 15:58:46+00:00,-73.96862030029298,40.76152038574219,-73.97511291503906,40.751739501953125,1
2015-05-01 16:03:52.0000001,15.0,2015-05-01 16:03:52+00:00,-73.97181701660156,40.75885391235352,-73.98255920410156,40.72740173339844,1
2015-05-01 16:09:06.0000003,10.5,2015-05-01 16:09:06+00:00,-74.00151062011719,40.741092681884766,-73.99041748046875,40.755985260009766,1
2015-05-01 17:00:46.0000001,7.0,2015-05-01 17:00:46+00:00,-73.97692108154298,40.75387191772461,-73.97901916503906,40.74754333496094,2
2015-05-01 17:12:49.0000001,19.5,2015-05-01 17:12:49+00:00,-73.9658660888672,40.76850509643555,-73.99087524414062,40.75064849853516,1
2015-05-01 19:08:21.0000006,7.0,2015-05-01 19:08:21+00:00,-73.97693634033203,40.780155181884766,-73.9627456665039,40.77573013305664,1
2015-05-01 19:23:35.0000003,7.0,2015-05-01 19:23:35+00:00,0.0,0.0,0.0,0.0,1
2015-05-01 20:17:09.0000002,8.0,2015-05-01 20:17:09+00:00,-73.98853302001953,40.76382827758789,-74.0057373046875,40.75096893310546,5
2015-05-01 20:31:43.0000008,9.0,2015-05-01 20:31:43+00:00,-73.98223114013672,40.76791763305664,-73.97649383544923,40.74964904785156,1
2015-05-01 20:47:56.0000002,6.0,2015-05-01 20:47:56+00:00,-73.9815444946289,40.74673461914063,-73.97254943847656,40.75387954711913,1
2015-05-01 21:24:39.0000009,7.5,2015-05-01 21:24:39+00:00,-73.97364807128906,40.76406097412109,-73.9853973388672,40.76383972167969,1
2015-05-01 21:27:23.0000006,10.0,2015-05-01 21:27:23+00:00,-73.96983337402342,40.75952911376953,-73.99222564697266,40.74945831298828,1
2015-05-01 21:30:02.0000007,25.54,2015-05-01 21:30:02+00:00,-73.98216247558595,40.76457214355469,-73.94678497314453,40.71881866455078,3
2015-05-01 21:44:20.0000001,9.5,2015-05-01 21:44:20+00:00,-73.97689056396483,40.76491165161133,-73.95628356933594,40.775611877441406,1
2015-05-01 22:16:43.0000001,7.0,2015-05-01 22:16:43+00:00,-73.97029876708984,40.79920196533203,-73.95325469970702,40.803524017333984,2
2015-05-01 22:27:08.0000007,57.54,2015-05-01 22:27:08+00:00,-73.78903198242188,40.6415901184082,-73.98139953613281,40.75625991821289,6
2015-05-01 23:16:06.0000001,18.5,2015-05-01 23:16:06+00:00,-73.77674865722656,40.645320892333984,-73.85330963134764,40.66587066650391,5
2015-05-01 23:47:34.0000001,14.0,2015-05-01 23:47:34+00:00,-73.99420928955078,40.7200813293457,-73.94277954101561,40.715137481689446,1
2015-05-01 23:50:28.0000006,14.5,2015-05-01 23:50:28+00:00,-73.9686279296875,40.761226654052734,-74.00482940673827,40.73990249633789,5
2015-05-01 23:52:34.00000011,8.0,2015-05-01 23:52:34+00:00,-73.98196411132812,40.77286911010742,-73.95787811279298,40.7703514099121,1
2015-05-02 01:00:30.0000004,4.0,2015-05-02 01:00:30+00:00,-73.9666290283203,40.75678253173828,-73.96975708007811,40.75704193115234,1
2015-05-02 01:33:32.0000005,10.0,2015-05-02 01:33:32+00:00,-73.98712158203125,40.7293815612793,-73.99131774902342,40.7520866394043,1
2015-05-02 01:41:51.0000001,13.5,2015-05-02 01:41:51+00:00,-74.0027084350586,40.74700927734375,-73.98683166503906,40.721187591552734,1
2015-05-02 01:50:57.0000001,10.5,2015-05-02 01:50:57+00:00,-73.97844696044923,40.74825286865234,-73.99980926513672,40.72187423706056,1
2015-05-02 02:09:01.0000002,5.5,2015-05-02 02:09:01+00:00,-73.95429992675781,40.816184997558594,-73.95545959472656,40.80456161499024,1
2015-05-02 02:44:16.0000006,10.0,2015-05-02 02:44:16+00:00,-73.99968719482422,40.7147102355957,-73.98844909667967,40.74863052368164,1
2015-05-02 05:24:42.0000002,8.0,2015-05-02 05:24:42+00:00,-73.98321533203125,40.76098251342773,-73.98455047607422,40.74414825439453,2
2015-05-02 05:40:41.0000001,52.0,2015-05-02 05:40:41+00:00,-73.99409484863281,40.724700927734375,-73.78451538085938,40.64334487915039,1
2015-05-02 06:23:01.0000001,29.04,2015-05-02 06:23:01+00:00,-73.94981384277344,40.7763671875,-73.86166381835938,40.768341064453125,1
2015-05-02 08:05:38.0000003,20.0,2015-05-02 08:05:38+00:00,-73.97142791748048,40.64119338989258,-74.00535583496092,40.71214294433594,1
2015-05-02 09:06:03.0000004,10.0,2015-05-02 09:06:03+00:00,-73.98880004882812,40.74856185913086,-73.95997619628906,40.77960586547852,1
2015-05-02 09:06:53.0000003,10.0,2015-05-02 09:06:53+00:00,-73.9793472290039,40.72755813598633,-73.97966003417967,40.75239181518555,1
2015-05-02 09:33:00.0000003,9.0,2015-05-02 09:33:00+00:00,-73.98783874511719,40.76002883911133,-73.9818115234375,40.75215911865234,1
2015-05-02 10:19:54.0000001,15.0,2015-05-02 10:19:54+00:00,-73.91767120361328,40.7465705871582,-73.96688079833984,40.77251815795898,1
2015-05-02 10:28:05.0000002,6.5,2015-05-02 10:28:05+00:00,-73.95262145996092,40.81066131591797,-73.9390640258789,40.82671737670898,2
2015-05-02 11:27:04.0000007,24.5,2015-05-02 11:27:04+00:00,-73.9427032470703,40.71181488037109,-73.98439025878906,40.663421630859375,5
2015-05-02 11:37:54.0000003,5.0,2015-05-02 11:37:54+00:00,-73.9827880859375,40.731178283691406,-73.99178314208984,40.72698974609375,1
2015-05-02 11:42:46.0000002,25.5,2015-05-02 11:42:46+00:00,-73.99593353271484,40.74413299560546,-73.98298645019531,40.77168655395508,1
2015-05-02 11:43:45.0000003,9.0,2015-05-02 11:43:45+00:00,-73.98123931884764,40.74436950683594,-74.00357818603516,40.73355102539063,1
2015-05-02 11:46:26.0000002,12.5,2015-05-02 11:46:26+00:00,-73.98506164550781,40.7278938293457,-73.96144104003906,40.716339111328125,2
2015-05-02 12:17:59.0000004,9.0,2015-05-02 12:17:59+00:00,-73.96833801269531,40.76504135131836,-73.9791488647461,40.74625396728516,1
2015-05-02 12:26:53.0000003,12.0,2015-05-02 12:26:53+00:00,-74.0036392211914,40.752567291259766,-73.98737335205078,40.74637222290039,1
2015-05-02 13:18:37.0000004,3.5,2015-05-02 13:18:37+00:00,-73.9886245727539,40.74641036987305,-73.98963165283203,40.74169158935546,1
2015-05-02 14:02:29.0000004,4.5,2015-05-02 14:02:29+00:00,-73.95590209960938,40.779483795166016,-73.96278381347656,40.77458953857422,1
2015-05-02 14:09:10.0000007,57.54,2015-05-02 14:09:10+00:00,-73.99402618408203,40.75868606567384,-73.78211975097656,40.644241333007805,2
2015-05-02 14:12:59.0000008,27.0,2015-05-02 14:12:59+00:00,-73.9759063720703,40.76244735717773,-73.87320709228516,40.77434539794922,1
2015-05-02 15:15:38.0000002,41.04,2015-05-02 15:15:38+00:00,-73.86296844482422,40.76961135864258,-73.97167205810547,40.75688934326172,6
2015-05-02 15:35:50.0000006,7.5,2015-05-02 15:35:50+00:00,-73.98226928710938,40.731304168701165,-73.9973373413086,40.7244873046875,1
2015-05-02 16:28:34.0000001,8.0,2015-05-02 16:28:34+00:00,-73.95758819580078,40.77387619018555,-73.9375,40.801395416259766,1
2015-05-02 16:35:31.0000003,13.5,2015-05-02 16:35:31+00:00,-73.98641204833984,40.76226806640625,-73.9537582397461,40.77519989013672,2
