key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2012-07-01 00:33:00.00000089,22.5,2012-07-01 00:33:00+00:00,-73.997075,40.722182,-73.967827,40.801497,1
2012-07-01 01:49:00.00000018,7.7,2012-07-01 01:49:00+00:00,-73.98684,40.733032,-74.005818,40.741222,1
2012-07-01 02:25:14.0000001,10.5,2012-07-01 02:25:14+00:00,-73.984991,40.732278,-73.950821,40.774835,1
2012-07-01 04:06:00.00000036,26.9,2012-07-01 04:06:00+00:00,-73.984215,40.749167,-73.93193,40.695087,1
2012-07-01 05:33:00.00000012,6.1,2012-07-01 05:33:00+00:00,-73.975685,40.748487,-73.995528,40.744142,1
2012-07-01 08:40:00.00000041,4.9,2012-07-01 08:40:00+00:00,-73.989462,40.75707,-73.976487,40.763182,1
2012-07-01 09:19:00.00000062,8.1,2012-07-01 09:19:00+00:00,-73.997708,40.765887,-73.979205,40.763768,1
2012-07-01 09:54:02.0000002,4.1,2012-07-01 09:54:02+00:00,-73.965152,40.755491,-73.967913,40.762795,1
2012-07-01 10:28:00.000000132,6.9,2012-07-01 10:28:00+00:00,-73.980625,40.73385,-73.975932,40.751145,1
2012-07-01 10:33:00.000000111,7.7,2012-07-01 10:33:00+00:00,-73.984047,40.76998,-73.979365,40.752792,1
2012-07-01 10:55:00.000000124,9.7,2012-07-01 10:55:00+00:00,-73.947215,40.784165,-73.972935,40.759075,1
2012-07-01 13:06:46.0000003,10.5,2012-07-01 13:06:46+00:00,-73.958338,40.772871,-73.991755,40.749891,1
2012-07-01 13:12:19.0000001,4.9,2012-07-01 13:12:19+00:00,-73.990622,40.757289,-73.99142,40.74911,2
2012-07-01 13:42:55.0000001,14.9,2012-07-01 13:42:55+00:00,-73.978435,40.740612,-74.010796,40.723587,1
2012-07-01 14:44:00.000000170,10.9,2012-07-01 14:44:00+00:00,-73.963622,40.71096,-73.990783,40.728322,2
2012-07-01 15:01:00.000000100,18.5,2012-07-01 15:01:00+00:00,-74.002022,40.729985,-73.942222,40.790515,1
2012-07-01 15:07:33.0000002,6.1,2012-07-01 15:07:33+00:00,-73.98715,40.76073,-73.969883,40.760555,1
2012-07-01 15:22:06.0000001,15.3,2012-07-01 15:22:06+00:00,-73.976997,40.726604,-73.990674,40.700384,1
2012-07-01 15:23:57.0000001,4.9,2012-07-01 15:23:57+00:00,-73.956454,40.76672,-73.955167,40.779461,1
2012-07-01 15:35:53.0000001,4.5,2012-07-01 15:35:53+00:00,-73.983257,40.743828,-73.991708,40.749198,1
2012-07-01 15:53:38.0000003,2.9,2012-07-01 15:53:38+00:00,-73.978444,40.777807,-73.981877,40.773235,1
2012-07-01 16:19:00.00000056,6.5,2012-07-01 16:19:00+00:00,-74.004267,40.742978,-73.990023,40.767225,1
2012-07-01 16:58:43.0000001,6.9,2012-07-01 16:58:43+00:00,-73.980748,40.738077,-73.999153,40.722535,1
2012-07-01 17:38:29.0000001,4.9,2012-07-01 17:38:29+00:00,-73.986777,40.759352,-73.975232,40.765287,1
2012-07-01 17:57:48.0000004,11.7,2012-07-01 17:57:48+00:00,-73.987538,40.702497,-73.933278,40.702977,1
2012-07-01 18:02:44.0000004,4.9,2012-07-01 18:02:44+00:00,-73.979287,40.747069,-73.989995,40.738365,1
2012-07-01 18:09:10.0000004,4.9,2012-07-01 18:09:10+00:00,-73.997398,40.736557,-74.001508,40.746677,1
2012-07-01 18:37:00.000000174,5.7,2012-07-01 18:37:00+00:00,-73.988099,40.739457,-73.991497,40.749859,1
2012-07-01 19:16:32.0000001,14.1,2012-07-01 19:16:32+00:00,-73.986504,40.761174,-73.987796,40.710631,1
2012-07-01 19:32:25.0000001,7.7,2012-07-01 19:32:25+00:00,-73.974268,40.746745,-73.993982,40.722603,1
2012-07-01 20:05:20.0000001,26.9,2012-07-01 20:05:20+00:00,-73.870954,40.773812,-73.776481,40.644996,2
2012-07-01 20:12:00.00000050,8.1,2012-07-01 20:12:00+00:00,-73.981933,40.770495,-74.00664,40.754722,1
2012-07-01 20:22:00.000000134,49.8,2012-07-01 20:22:00+00:00,-73.776718,40.645297,-73.946487,40.772608,5
2012-07-01 21:20:43.0000005,25.7,2012-07-01 21:20:43+00:00,-73.874645,40.774128,-73.943946,40.835191,1
2012-07-01 21:47:30.0000003,11.3,2012-07-01 21:47:30+00:00,0.0,0.0,0.0,0.0,1
2012-07-01 22:16:00.00000014,7.3,2012-07-01 22:16:00+00:00,-74.00534,40.740027,-73.990568,40.746002,5
2012-07-01 22:35:26.0000003,3.3,2012-07-01 22:35:26+00:00,-73.953362,40.771577,-73.95101,40.776698,1
2012-07-01 23:10:49.0000006,6.5,2012-07-01 23:10:49+00:00,-73.97019,40.789223,-73.948191,40.784684,1
2012-07-02 06:30:59.0000001,8.1,2012-07-02 06:30:59+00:00,-73.946762,40.772357,-73.978247,40.755928,1
2012-07-02 08:31:36.0000002,4.9,2012-07-02 08:31:36+00:00,-74.005952,40.73585,-73.993448,40.747265,1
2012-07-02 08:43:33.0000003,6.5,2012-07-02 08:43:33+00:00,-73.975256,40.756147,-73.960543,40.775509,1
2012-07-02 09:06:08.0000002,9.7,2012-07-02 09:06:08+00:00,-73.984277,40.764986,-73.95087,40.770808,2
2012-07-02 09:16:31.0000001,6.5,2012-07-02 09:16:31+00:00,-73.989217,40.750143,-73.992997,40.752895,1
2012-07-02 09:27:45.0000003,16.9,2012-07-02 09:27:45+00:00,-73.996499,40.753079,-73.965063,40.711551,1
2012-07-02 09:32:39.0000002,5.7,2012-07-02 09:32:39+00:00,-73.969791,40.763242,-73.980073,40.75982,1
2012-07-02 13:01:00.00000021,6.9,2012-07-02 13:01:00+00:00,-73.967822,40.753715,-73.987535,40.748812,2
2012-07-02 13:09:00.000000116,4.1,2012-07-02 13:09:00+00:00,-73.957365,40.782875,-73.954353,40.77902,1
2012-07-02 13:11:07.0000005,11.3,2012-07-02 13:11:07+00:00,-73.975057,40.782551,-73.995027,40.750099,1
2012-07-02 14:00:11.0000001,15.3,2012-07-02 14:00:11+00:00,-74.015055,40.704869,-73.988151,40.758115,3
2012-07-02 14:49:00.00000015,6.5,2012-07-02 14:49:00+00:00,-73.95725,40.77993,-7.94915,40.794147,1
2012-07-02 15:02:00.00000062,10.5,2012-07-02 15:02:00+00:00,-73.969347,40.767607,-73.988105,40.737582,5
2012-07-02 15:03:00.00000036,32.1,2012-07-02 15:03:00+00:00,-73.99063,40.751247,-73.966772,40.61728,1
2012-07-02 16:01:00.00000040,4.9,2012-07-02 16:01:00+00:00,-73.94562,40.781762,-73.954583,40.780957,1
2012-07-02 16:11:55.0000002,3.3,2012-07-02 16:11:55+00:00,-74.00711,40.743862,-74.003337,40.748877,0
2012-07-02 17:08:00.000000141,32.1,2012-07-02 17:08:00+00:00,-73.885378,40.77306,-73.985018,40.766498,1
2012-07-02 17:46:42.0000001,4.1,2012-07-02 17:46:42+00:00,-73.960869,40.769934,-73.952922,40.766754,1
2012-07-02 17:53:00.00000025,6.5,2012-07-02 17:53:00+00:00,-73.98293,40.72684,-73.98454,40.73949,1
2012-07-02 18:00:00.000000187,5.7,2012-07-02 18:00:00+00:00,-74.006655,40.744167,-73.990028,40.760618,1
2012-07-02 18:49:19.0000002,8.9,2012-07-02 18:49:19+00:00,-73.972516,40.755206,-73.99317,40.734716,1
2012-07-02 19:00:24.0000004,6.9,2012-07-02 19:00:24+00:00,-74.000123,40.734808,-73.985968,40.743557,2
2012-07-02 19:07:00.00000035,4.1,2012-07-02 19:07:00+00:00,-73.978802,40.750182,-73.973493,40.747962,1
2012-07-02 19:26:00.0000005,5.7,2012-07-02 19:26:00+00:00,-73.976787,40.759267,-73.989925,40.751892,5
2012-07-02 21:45:00.000000139,10.5,2012-07-02 21:45:00+00:00,-74.004608,40.70602,-73.97595,40.740363,3
2012-07-03 06:35:55.0000001,6.9,2012-07-03 06:35:55+00:00,-73.975848,40.740548,-73.956691,40.762729,1
2012-07-03 07:42:00.0000007,5.7,2012-07-03 07:42:00+00:00,-73.988132,40.769687,-73.992168,40.759057,1
2012-07-03 07:44:00.00000088,4.5,2012-07-03 07:44:00+00:00,-73.976027,40.751992,-73.972912,40.746312,2
2012-07-03 07:54:37.0000002,10.1,2012-07-03 07:54:37+00:00,-74.003328,40.743794,-73.970523,40.762042,1
2012-07-03 08:12:18.0000002,10.9,2012-07-03 08:12:18+00:00,-73.988048,40.749942,-73.990698,40.751038,3
2012-07-03 09:03:55.0000003,17.3,2012-07-03 09:03:55+00:00,-73.959577,40.809055,-73.973773,40.755472,1
2012-07-03 09:21:26.0000002,33.3,2012-07-03 09:21:26+00:00,-73.87292,40.773975,-73.982845,40.76834,1
2012-07-03 09:44:54.0000006,4.9,2012-07-03 09:44:54+00:00,-73.984565,40.764399,-73.982333,40.76396,1
2012-07-03 11:16:51.0000002,12.5,2012-07-03 11:16:51+00:00,-73.972043,40.750255,-74.006598,40.720586,1
2012-07-03 11:19:45.0000005,15.7,2012-07-03 11:19:45+00:00,-73.922221,40.743816,-73.990832,40.761214,1
2012-07-03 11:39:00.00000076,17.3,2012-07-03 11:39:00+00:00,-73.99232,40.693902,-73.975407,40.748627,1
2012-07-03 11:50:00.00000029,8.9,2012-07-03 11:50:00+00:00,-73.956957,40.766175,-73.975545,40.778692,1
2012-07-03 11:52:58.0000002,7.3,2012-07-03 11:52:58+00:00,-73.986109,40.758549,-73.996274,40.752642,1
2012-07-03 12:40:48.0000001,9.7,2012-07-03 12:40:48+00:00,-73.992595,40.693999,-73.974791,40.680218,1
2012-07-03 13:00:42.0000003,3.7,2012-07-03 13:00:42+00:00,-73.97014,40.762567,-73.974628,40.756517,1
2012-07-03 13:11:00.000000100,14.9,2012-07-03 13:11:00+00:00,-74.011185,40.701652,-73.975955,40.748915,1
2012-07-03 14:08:00.000000156,8.9,2012-07-03 14:08:00+00:00,-73.961192,40.769067,-73.99188,40.76987,1
2012-07-03 14:44:44.0000003,6.5,2012-07-03 14:44:44+00:00,-73.982547,40.751208,-73.964991,40.763555,2
2012-07-03 15:32:19.0000005,14.1,2012-07-03 15:32:19+00:00,-73.998372,40.764158,-73.960282,40.770276,3
2012-07-03 15:44:23.0000002,4.1,2012-07-03 15:44:23+00:00,-73.954802,40.779182,-73.953546,40.772933,1
2012-07-03 16:02:21.0000004,10.5,2012-07-03 16:02:21+00:00,-73.966015,40.805412,-73.949435,40.778515,1
2012-07-03 16:57:00.00000017,4.1,2012-07-03 16:57:00+00:00,-73.95478,40.76948,-73.959003,40.772017,1
2012-07-03 17:07:00.00000093,49.8,2012-07-03 17:07:00+00:00,-73.812145,40.695377,-73.983847,40.756527,1
2012-07-03 17:15:00.000000184,8.1,2012-07-03 17:15:00+00:00,-73.97335,40.743827,-73.95276,40.77241,5
2012-07-03 18:02:30.0000001,9.7,2012-07-03 18:02:30+00:00,-73.989232,40.743655,-73.981681,40.771664,1
2012-07-03 18:03:00.00000051,10.1,2012-07-03 18:03:00+00:00,-73.986093,40.743452,-73.955617,40.764012,1
2012-07-03 18:11:00.00000025,5.3,2012-07-03 18:11:00+00:00,-74.003015,40.730905,-73.992635,40.733915,3
2012-07-03 18:14:11.0000006,3.3,2012-07-03 18:14:11+00:00,-73.97433,40.749953,-73.978447,40.74861,1
2012-07-03 18:40:00.00000062,5.7,2012-07-03 18:40:00+00:00,-73.979648,40.761662,-73.989007,40.76327,5
2012-07-03 19:02:00.000000136,49.8,2012-07-03 19:02:00+00:00,-73.952125,40.775352,-73.798482,40.64492,4
2012-07-03 19:55:00.000000211,45.0,2012-07-03 19:55:00+00:00,0.0,0.0,-74.03903,40.729718,1
2012-07-03 19:55:00.000000162,5.7,2012-07-03 19:55:00+00:00,-73.976372,40.780942,-73.96321,40.776772,1
2012-07-03 20:06:00.000000179,18.1,2012-07-03 20:06:00+00:00,-74.010165,40.719922,-74.002397,40.659387,1
2012-07-03 21:16:00.00000040,10.9,2012-07-03 21:16:00+00:00,-73.95633,40.78178,-73.981892,40.743342,1
2012-07-03 21:21:13.0000004,4.5,2012-07-03 21:21:13+00:00,-73.939972,40.781615,-73.993919,40.761656,1
2012-07-03 21:29:00.000000145,4.5,2012-07-03 21:29:00+00:00,-73.989315,40.726402,-73.995813,40.720942,1
2012-07-03 21:50:00.000000229,8.9,2012-07-03 21:50:00+00:00,-73.982152,40.743055,-73.95548,40.764052,1
2012-07-03 21:50:00.00000093,34.5,2012-07-03 21:50:00+00:00,-73.867322,40.771682,-73.967737,40.765432,1
2012-07-03 22:19:00.00000064,8.5,2012-07-03 22:19:00+00:00,-73.95035,40.779712,-73.978608,40.762368,2
2012-07-03 22:59:00.000000104,10.9,2012-07-03 22:59:00+00:00,-73.958977,40.768218,-73.997657,40.763818,4
2012-07-03 23:02:00.00000061,14.1,2012-07-03 23:02:00+00:00,-73.982228,40.777547,-73.991595,40.727232,4
