key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2014-09-01 00:03:04.0000001,7.5,2014-09-01 00:03:04+00:00,-73.996784,40.737506,-73.974391,40.742629,1
2014-09-01 01:53:12.0000002,8.5,2014-09-01 01:53:12+00:00,-73.988655,40.722595,-73.985238,40.746217,2
2014-09-01 07:48:00.00000030,8.5,2014-09-01 07:48:00+00:00,-73.937787,40.758187,-73.97963,40.76141,1
2014-09-01 10:33:00.00000031,9.0,2014-09-01 10:33:00+00:00,-73.961522,40.777192,-73.972945,40.795512,5
2014-09-01 11:49:53.0000001,12.0,2014-09-01 11:49:53+00:00,-73.990782,40.751458,-73.967999,40.762638,1
2014-09-01 12:24:00.000000161,7.0,2014-09-01 12:24:00+00:00,-74.002667,40.755227,-73.995,40.750095,5
2014-09-01 13:58:03.0000001,5.0,2014-09-01 13:58:03+00:00,-73.979262,40.755884,-73.971129,40.748279,1
2014-09-01 14:05:00.000000103,11.5,2014-09-01 14:05:00+00:00,-73.99447,40.75037,-73.96262,40.7739,1
2014-09-01 15:58:00.00000075,7.0,2014-09-01 15:58:00+00:00,-73.961153,40.760545,-73.967637,40.755932,1
2014-09-01 16:13:00.00000019,37.33,2014-09-01 16:13:00+00:00,-73.862773,40.769102,-73.968365,40.766305,2
2014-09-01 16:18:00.00000022,6.0,2014-09-01 16:18:00+00:00,-73.990825,40.742122,-74.003317,40.736245,1
2014-09-01 18:13:00.00000092,20.5,2014-09-01 18:13:00+00:00,-73.963998,40.807927,-74.008162,40.737697,1
2014-09-01 18:45:00.00000073,10.0,2014-09-01 18:45:00+00:00,0.0,0.0,0.0,0.0,1
2014-09-01 20:56:43.0000002,5.0,2014-09-01 20:56:43+00:00,-73.973315,40.76391,-73.981882,40.752989,1
2014-09-01 21:08:00.000000130,12.0,2014-09-01 21:08:00+00:00,-73.990292,40.756942,-73.956338,40.76814,2
2014-09-01 21:16:00.000000107,9.0,2014-09-01 21:16:00+00:00,-74.006772,40.743742,-73.99982,40.728482,1
2014-09-01 21:23:01.0000001,10.0,2014-09-01 21:23:01+00:00,-73.956662,40.66612,-73.939028,40.688327,1
2014-09-01 22:01:35.0000002,12.0,2014-09-01 22:01:35+00:00,-73.976933,40.764504,-74.005577,40.725685,1
2014-09-01 23:22:00.00000066,19.0,2014-09-01 23:22:00+00:00,-73.992077,40.737988,-73.941205,40.704577,2
2014-09-02 00:02:00.00000046,23.5,2014-09-02 00:02:00+00:00,-73.944145,40.702737,-73.913985,40.77846,2
2014-09-02 01:08:58.0000001,12.0,2014-09-02 01:08:58+00:00,-74.004185,40.74178,-74.002486,40.70898,3
2014-09-02 05:53:06.0000002,8.5,2014-09-02 05:53:06+00:00,-73.958873,40.764217,-73.972858,40.743651,1
2014-09-02 06:58:03.0000003,6.5,2014-09-02 06:58:03+00:00,-73.947961,40.783058,-73.954292,40.766741,1
2014-09-02 07:01:42.0000002,5.5,2014-09-02 07:01:42+00:00,-73.996663,40.752888,-74.002719,40.759766,1
2014-09-02 07:34:00.000000165,11.5,2014-09-02 07:34:00+00:00,-73.994512,40.728552,-73.973385,40.758037,6
2014-09-02 08:17:00.000000110,8.0,2014-09-02 08:17:00+00:00,-73.994445,40.740617,-73.978613,40.75279,5
2014-09-02 08:21:54.0000005,5.0,2014-09-02 08:21:54+00:00,-73.966748,40.753135,-73.969122,40.75802,1
2014-09-02 09:10:24.0000004,9.0,2014-09-02 09:10:24+00:00,-73.971812,40.76296,-73.984773,40.755618,1
2014-09-02 10:28:00.00000099,9.5,2014-09-02 10:28:00+00:00,-73.957392,40.770325,-73.9767,40.785775,1
2014-09-02 10:30:00.000000154,9.5,2014-09-02 10:30:00+00:00,-74.014362,40.717877,-74.00435,40.74222,6
2014-09-02 11:30:00.00000026,10.5,2014-09-02 11:30:00+00:00,-74.003397,40.723445,-74.00781,40.705672,6
2014-09-02 13:48:00.000000110,9.0,2014-09-02 13:48:00+00:00,-73.992727,40.748007,-73.979533,40.760892,1
2014-09-02 15:18:00.00000032,3.5,2014-09-02 15:18:00+00:00,-73.953992,40.774798,-73.947762,40.771357,1
2014-09-02 15:22:00.000000170,5.0,2014-09-02 15:22:00+00:00,-73.958588,40.775272,-73.957412,40.780335,1
2014-09-02 16:39:05.0000004,4.0,2014-09-02 16:39:05+00:00,-73.947128,40.776482,-73.953949,40.774635,2
2014-09-02 17:49:00.000000205,5.0,2014-09-02 17:49:00+00:00,-73.9904,40.743047,-73.99034,40.743002,1
2014-09-02 18:06:00.00000019,6.0,2014-09-02 18:06:00+00:00,-73.98661,40.777072,-73.975878,40.78805,1
2014-09-02 18:18:00.000000164,9.0,2014-09-02 18:18:00+00:00,-73.969882,40.784677,-73.957262,40.768282,3
2014-09-02 18:37:00.00000053,5.0,2014-09-02 18:37:00+00:00,-73.958682,40.77267,-73.96059,40.77916,1
2014-09-02 18:39:13.0000002,4.0,2014-09-02 18:39:13+00:00,-73.988382,40.718803,-73.993808,40.718318,1
2014-09-02 18:43:00.000000194,13.0,2014-09-02 18:43:00+00:00,-73.978187,40.752725,-73.97203,40.757523,1
2014-09-02 18:52:00.000000243,7.0,2014-09-02 18:52:00+00:00,-73.961667,40.770437,-73.980167,40.767367,6
2014-09-02 19:02:00.000000172,5.5,2014-09-02 19:02:00+00:00,-73.96478,40.76164,-73.95698,40.7718,1
2014-09-02 19:03:28.0000002,6.0,2014-09-02 19:03:28+00:00,-73.974545,40.758886,-73.984204,40.743395,1
2014-09-02 19:40:00.00000081,22.0,2014-09-02 19:40:00+00:00,-73.996728,40.723537,-73.95246,40.77267,6
2014-09-02 19:48:05.0000008,36.33,2014-09-02 19:48:05+00:00,-73.865785,40.769603,-73.980325,40.788998,1
2014-09-02 20:03:55.0000002,8.5,2014-09-02 20:03:55+00:00,-73.955381,40.768604,-73.981746,40.773716,4
2014-09-02 20:15:59.0000004,12.5,2014-09-02 20:15:59+00:00,-73.978009,40.751985,-73.979926,40.723731,1
2014-09-02 20:42:18.0000001,11.0,2014-09-02 20:42:18+00:00,-73.989015,40.75792,-73.966012,40.793176,1
2014-09-02 21:01:05.0000002,5.0,2014-09-02 21:01:05+00:00,-74.004909,40.722811,-74.008071,40.730538,1
2014-09-02 21:55:47.0000002,10.0,2014-09-02 21:55:47+00:00,-73.989441,40.759631,-73.974905,40.747773,2
