key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2012-02-01 00:34:00.00000018,14.1,2012-02-01 00:34:00+00:00,-73.999253,40.728297,-73.963415,40.682787,1
2012-02-01 05:59:00.00000027,8.1,2012-02-01 05:59:00+00:00,-73.970192,40.789253,-73.997272,40.752175,1
2012-02-01 07:06:03.0000004,5.7,2012-02-01 07:06:03+00:00,-73.949781,40.784693,-73.938687,40.804993,1
2012-02-01 08:14:00.00000092,6.1,2012-02-01 08:14:00+00:00,-73.974917,40.76152,-73.979945,40.751477,1
2012-02-01 08:23:51.0000005,17.3,2012-02-01 08:23:51+00:00,-73.922292,40.772084,-73.972075,40.755453,1
2012-02-01 08:24:00.000000244,16.5,2012-02-01 08:24:00+00:00,-73.979147,40.744437,-74.013113,40.714915,1
2012-02-01 08:29:19.0000003,4.9,2012-02-01 08:29:19+00:00,-73.95567,40.787767,-73.956382,40.779912,1
2012-02-01 08:40:00.00000089,8.5,2012-02-01 08:40:00+00:00,-74.016322,40.709992,-73.975625,40.756457,5
2012-02-01 08:57:34.0000001,3.7,2012-02-01 08:57:34+00:00,-73.968657,40.763064,-73.968922,40.767245,1
2012-02-01 09:50:37.0000001,9.7,2012-02-01 09:50:37+00:00,-73.952257,40.784165,-73.97831,40.757998,1
2012-02-01 09:53:00.00000068,4.9,2012-02-01 09:53:00+00:00,-73.973692,40.763977,-73.970617,40.761897,1
2012-02-01 11:04:36.0000005,32.9,2012-02-01 11:04:36+00:00,-73.776912,40.64531,-73.941245,40.597545,1
2012-02-01 12:15:00.000000176,4.1,2012-02-01 12:15:00+00:00,-73.98059,40.7521,-73.975462,40.757125,1
2012-02-01 12:32:00.000000181,33.7,2012-02-01 12:32:00+00:00,-74.01224,40.707385,-73.864647,40.77023,1
2012-02-01 13:09:00.00000082,8.1,2012-02-01 13:09:00+00:00,-73.981963,40.768712,-73.974397,40.761962,5
2012-02-01 13:09:00.000000116,7.3,2012-02-01 13:09:00+00:00,-73.972355,40.760083,-73.959365,40.78006,2
2012-02-01 13:42:00.000000100,4.9,2012-02-01 13:42:00+00:00,-74.002192,40.740247,-73.994627,40.743532,1
2012-02-01 15:20:00.00000019,4.5,2012-02-01 15:20:00+00:00,-73.972718,40.757795,-73.975267,40.750008,1
2012-02-01 16:26:44.0000006,14.9,2012-02-01 16:26:44+00:00,-73.989867,40.741491,-74.007532,40.705279,1
2012-02-01 16:49:00.000000191,5.7,2012-02-01 16:49:00+00:00,-73.94004,40.841443,-73.942243,40.8421,2
2012-02-01 18:12:33.0000002,14.5,2012-02-01 18:12:33+00:00,-73.98728,40.722535,-73.988173,40.764495,1
2012-02-01 18:21:00.000000107,15.3,2012-02-01 18:21:00+00:00,-73.98617,40.75904,-73.956003,40.784332,1
2012-02-01 18:26:56.0000003,6.1,2012-02-01 18:26:56+00:00,-73.993775,40.74197,-73.989809,40.757883,1
2012-02-01 18:38:27.0000007,14.9,2012-02-01 18:38:27+00:00,-73.975957,40.75137,-73.97674,40.790267,1
2012-02-01 18:50:00.000000160,5.7,2012-02-01 18:50:00+00:00,-73.957965,40.765135,-73.963018,40.769287,1
2012-02-01 18:54:00.000000118,8.9,2012-02-01 18:54:00+00:00,-73.980877,40.76676,-73.971917,40.74725,2
2012-02-01 19:10:00.000000208,4.9,2012-02-01 19:10:00+00:00,-73.980143,40.748407,-73.987602,40.738725,2
2012-02-01 19:28:00.000000140,4.1,2012-02-01 19:28:00+00:00,-74.010352,40.715207,-74.00976,40.710192,1
2012-02-01 19:32:24.0000001,7.3,2012-02-01 19:32:24+00:00,-73.985358,40.763211,-73.966984,40.757069,1
2012-02-01 19:39:11.0000003,7.3,2012-02-01 19:39:11+00:00,-73.99417,40.719837,-73.979219,40.745315,1
2012-02-01 19:40:00.000000256,6.1,2012-02-01 19:40:00+00:00,-73.982302,40.73589,-73.982302,40.73589,3
2012-02-01 20:25:26.0000004,11.7,2012-02-01 20:25:26+00:00,-73.974093,40.689482,-74.000336,40.727295,1
2012-02-01 20:46:16.0000004,3.7,2012-02-01 20:46:16+00:00,-74.004607,40.723741,-74.004324,40.730254,1
2012-02-01 21:17:00.00000021,18.1,2012-02-01 21:17:00+00:00,-74.008945,40.710155,-73.98729,40.757655,1
2012-02-01 21:18:24.0000004,4.5,2012-02-01 21:18:24+00:00,-73.982117,40.770408,-73.980057,40.762155,0
2012-02-01 21:22:30.0000007,4.1,2012-02-01 21:22:30+00:00,-73.950878,40.810024,-73.939143,40.805114,3
2012-02-01 21:28:00.000000202,6.9,2012-02-01 21:28:00+00:00,-73.962163,40.761417,-73.982305,40.75155,5
2012-02-01 21:40:30.0000003,6.5,2012-02-01 21:40:30+00:00,-73.982249,40.757511,-73.959138,40.774153,2
2012-02-01 22:05:57.0000007,19.3,2012-02-01 22:05:57+00:00,-73.957927,40.769499,-73.929541,40.699772,1
2012-02-01 23:29:30.0000001,4.5,2012-02-01 23:29:30+00:00,-74.00506,40.74087,-74.006358,40.733455,2
2012-02-01 23:31:00.00000046,4.1,2012-02-01 23:31:00+00:00,-73.98297,40.771567,-73.985585,40.763745,5
2012-02-01 23:33:45.0000003,8.1,2012-02-01 23:33:45+00:00,-73.993281,40.727788,-73.993391,40.752577,1
2012-02-01 23:48:43.0000004,10.1,2012-02-01 23:48:43+00:00,-74.015359,40.714569,-73.994316,40.755833,1
2012-02-02 00:09:28.0000004,4.5,2012-02-02 00:09:28+00:00,-73.989202,40.730135,-73.981269,40.74154,1
2012-02-02 00:16:00.0000004,17.3,2012-02-02 00:16:00+00:00,-74.003197,40.7329,-73.939167,40.750195,5
2012-02-02 00:49:31.0000002,10.1,2012-02-02 00:49:31+00:00,-73.988063,40.720243,-73.937061,40.709071,1
2012-02-02 06:46:00.00000054,9.7,2012-02-02 06:46:00+00:00,-73.977037,40.752992,-74.009812,40.720112,1
2012-02-02 06:55:00.000000113,65.6,2012-02-02 06:55:00+00:00,-73.984262,40.7756,-74.176907,40.692552,2
2012-02-02 07:39:00.000000124,4.1,2012-02-02 07:39:00+00:00,-73.98322,40.74999,-73.990337,40.74052,2
2012-02-02 07:39:00.000000205,10.1,2012-02-02 07:39:00+00:00,-73.957847,40.785205,-73.964467,40.754865,1
2012-02-02 07:50:48.0000005,10.1,2012-02-02 07:50:48+00:00,-73.988751,40.774122,-73.985782,40.741795,1
2012-02-02 07:56:59.0000004,8.1,2012-02-02 07:56:59+00:00,-73.953462,40.791146,-73.971221,40.766566,2
2012-02-02 08:07:20.0000004,5.7,2012-02-02 08:07:20+00:00,-73.991372,40.750063,-73.981329,40.750216,1
2012-02-02 08:38:53.0000002,12.1,2012-02-02 08:38:53+00:00,-73.995903,40.723405,-73.98457,40.754187,1
2012-02-02 08:58:00.00000048,15.3,2012-02-02 08:58:00+00:00,-73.968022,40.80072,-73.975132,40.752298,1
2012-02-02 09:04:00.00000032,13.3,2012-02-02 09:04:00+00:00,-73.975527,40.776877,-73.986768,40.744777,2
2012-02-02 09:10:19.0000001,12.5,2012-02-02 09:10:19+00:00,-73.953922,40.778478,-73.985658,40.752202,0
2012-02-02 09:15:00.000000138,8.5,2012-02-02 09:15:00+00:00,-73.951253,40.741463,-73.951253,40.741463,1
2012-02-02 09:19:00.00000063,5.7,2012-02-02 09:19:00+00:00,-73.975962,40.749525,-73.98765,40.744225,1
2012-02-02 09:43:00.000000154,12.1,2012-02-02 09:43:00+00:00,-73.97964,40.761172,-73.952567,40.778185,5
2012-02-02 10:39:12.0000003,8.9,2012-02-02 10:39:12+00:00,-73.960862,40.806139,-73.961538,40.779986,1
2012-02-02 11:17:18.0000003,4.5,2012-02-02 11:17:18+00:00,-73.981999,40.74609,-73.974156,40.750907,1
2012-02-02 11:22:19.0000001,14.1,2012-02-02 11:22:19+00:00,-73.96595,40.773961,-74.007269,40.745834,4
2012-02-02 11:25:00.000000164,13.3,2012-02-02 11:25:00+00:00,-73.949007,40.773567,-73.989607,40.73679,1
2012-02-02 11:34:00.000000124,7.7,2012-02-02 11:34:00+00:00,-73.996698,40.723722,-73.987345,40.73886,1
2012-02-02 11:38:30.0000002,6.5,2012-02-02 11:38:30+00:00,-73.968048,40.770949,-73.982274,40.750577,1
2012-02-02 11:50:00.000000113,9.3,2012-02-02 11:50:00+00:00,-73.969237,40.75194,-73.988818,40.756498,5
2012-02-02 11:50:00.000000197,10.1,2012-02-02 11:50:00+00:00,-73.994035,40.74116,-73.971395,40.763287,1
2012-02-02 11:58:09.0000002,4.5,2012-02-02 11:58:09+00:00,-73.961737,40.759599,-73.969243,40.760836,1
2012-02-02 11:59:00.00000058,6.9,2012-02-02 11:59:00+00:00,-73.97234,40.758307,-73.95525,40.768852,1
2012-02-02 13:37:43.0000004,5.3,2012-02-02 13:37:43+00:00,-73.984459,40.725368,-73.993819,40.729436,1
2012-02-02 14:18:00.00000084,6.1,2012-02-02 14:18:00+00:00,-73.979713,40.764217,-73.979887,40.754868,1
2012-02-02 14:30:48.0000002,5.3,2012-02-02 14:30:48+00:00,-73.984365,40.780024,-73.979118,40.79112,1
2012-02-02 14:41:19.0000001,4.1,2012-02-02 14:41:19+00:00,-73.968181,40.76237,-73.97564,40.752503,1
2012-02-02 14:59:18.0000004,17.3,2012-02-02 14:59:18+00:00,-73.962317,40.779109,-73.997656,40.724339,1
2012-02-02 15:15:00.00000031,49.8,2012-02-02 15:15:00+00:00,-73.777215,40.646497,-73.98964,40.757087,6
2012-02-02 15:57:00.00000075,6.1,2012-02-02 15:57:00+00:00,-73.98624,40.739943,-73.99193,40.747822,1
2012-02-02 16:19:00.000000181,6.9,2012-02-02 16:19:00+00:00,-73.961393,40.811747,-73.977162,40.78977,1
2012-02-02 16:57:00.000000104,10.9,2012-02-02 16:57:00+00:00,-73.948535,40.77392,-73.971728,40.799567,2
2012-02-02 16:57:00.00000056,5.3,2012-02-02 16:57:00+00:00,-74.002033,40.746518,-73.997712,40.754037,4
2012-02-02 17:02:00.00000064,6.1,2012-02-02 17:02:00+00:00,-73.993962,40.732245,-74.003398,40.739245,1
2012-02-02 17:04:00.00000093,8.1,2012-02-02 17:04:00+00:00,-73.977572,40.754042,-73.970738,40.76172,4
2012-02-02 17:05:14.0000004,4.1,2012-02-02 17:05:14+00:00,-73.979271,40.755712,-73.988005,40.75994,1
2012-02-02 17:10:20.0000002,31.7,2012-02-02 17:10:20+00:00,-73.982972,40.756096,-73.861735,40.768386,1
2012-02-02 17:15:27.0000003,12.1,2012-02-02 17:15:27+00:00,0.0,0.0,0.0,0.0,2
2012-02-02 18:30:13.0000003,4.9,2012-02-02 18:30:13+00:00,-73.99012,40.767116,-73.990699,40.760997,1
2012-02-02 18:39:01.0000007,6.5,2012-02-02 18:39:01+00:00,-73.969775,40.750615,-73.95216,40.773133,0
2012-02-02 19:20:14.0000004,6.5,2012-02-02 19:20:14+00:00,-74.005412,40.736749,-74.009142,40.721481,1
2012-02-02 19:27:05.0000001,8.1,2012-02-02 19:27:05+00:00,-73.947859,40.770767,-73.974402,40.748271,2
2012-02-02 20:27:05.0000004,7.3,2012-02-02 20:27:05+00:00,-73.979878,40.737513,-73.992756,40.73473,1
2012-02-02 20:27:34.0000003,4.9,2012-02-02 20:27:34+00:00,-73.97468,40.760315,-73.98707,40.760789,1
2012-02-02 20:43:00.000000163,6.5,2012-02-02 20:43:00+00:00,-73.98924,40.73518,-74.005787,40.740233,2
2012-02-02 21:11:00.00000075,14.1,2012-02-02 21:11:00+00:00,-73.927243,40.75215,-73.990888,40.750613,1
2012-02-02 21:25:18.0000001,10.9,2012-02-02 21:25:18+00:00,-73.973225,40.764215,-73.993067,40.725592,1
2012-02-02 21:42:07.0000003,9.7,2012-02-02 21:42:07+00:00,-73.984122,40.760082,-73.954314,40.772128,1
2012-02-02 22:29:48.0000004,6.5,2012-02-02 22:29:48+00:00,-73.959495,40.771135,-73.955273,40.785717,2
2012-02-02 22:34:46.0000001,30.5,2012-02-02 22:34:46+00:00,-73.997263,40.72222,-74.039948,40.6236,1
2012-02-02 23:47:57.0000005,17.3,2012-02-02 23:47:57+00:00,-73.96281,40.758018,-73.917732,40.814363,0
2012-02-02 23:51:00.00000037,7.7,2012-02-02 23:51:00+00:00,-73.973323,40.759765,-73.997902,40.745092,1
2012-02-03 00:48:19.0000002,35.7,2012-02-03 00:48:19+00:00,-73.967572,40.756274,-73.852265,40.676291,1
2012-02-03 00:48:48.0000006,5.3,2012-02-03 00:48:48+00:00,-73.982546,40.76783,-73.967586,40.760889,1
2012-02-03 00:53:00.0000004,26.1,2012-02-03 00:53:00+00:00,-73.953972,40.80147,-73.993442,40.72177,1
2012-02-03 00:57:01.0000001,9.3,2012-02-03 00:57:01+00:00,-73.977074,40.784341,-73.973347,40.75553,1
2012-02-03 01:40:00.00000021,4.9,2012-02-03 01:40:00+00:00,-73.998158,40.724142,-73.990852,40.71933,2
2012-02-03 01:55:19.0000003,10.1,2012-02-03 01:55:19+00:00,-73.982334,40.722411,-73.964907,40.755644,1
2012-02-03 01:59:20.0000002,9.7,2012-02-03 01:59:20+00:00,-73.981999,40.779002,-73.9593,40.815357,1
