key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2012-11-01 00:46:46.0000002,3.0,2012-11-01 00:46:46+00:00,-73.913205,40.766104,-73.911024,40.768692,1
2012-11-01 03:30:55.0000001,4.0,2012-11-01 03:30:55+00:00,-73.972518,40.761485,-73.97447,40.758302,1
2012-11-01 03:52:00.00000014,19.0,2012-11-01 03:52:00+00:00,-73.996758,40.760242,-73.944417,40.834752,1
2012-11-01 04:33:00.00000015,20.5,2012-11-01 04:33:00+00:00,-73.97661,40.68309,-73.977408,40.762722,1
2012-11-01 06:51:14.0000001,37.8,2012-11-01 06:51:14+00:00,-73.992556,40.748354,-73.87276,40.77432,1
2012-11-01 07:42:29.0000007,15.5,2012-11-01 07:42:29+00:00,-73.973799,40.782914,-73.974204,40.755722,1
2012-11-01 07:48:57.0000001,15.5,2012-11-01 07:48:57+00:00,-73.983133,40.756182,-73.964187,40.80326,1
2012-11-01 08:15:00.0000005,23.5,2012-11-01 08:15:00+00:00,-73.815965,40.702625,-73.78276,40.64662,1
2012-11-01 08:45:00.00000049,8.0,2012-11-01 08:45:00+00:00,-73.948688,40.782267,-73.95439,40.766095,1
2012-11-01 09:11:00.00000034,6.5,2012-11-01 09:11:00+00:00,-73.988537,40.764067,-73.978375,40.762727,5
2012-11-01 09:53:00.00000021,11.5,2012-11-01 09:53:00+00:00,-73.983428,40.754795,-73.998942,40.723107,1
2012-11-01 10:21:00.00000023,10.5,2012-11-01 10:21:00+00:00,-73.982643,40.777053,-73.97517,40.760813,1
2012-11-01 10:21:00.000000129,7.0,2012-11-01 10:21:00+00:00,-73.99041,40.747972,-73.998022,40.73296,6
2012-11-01 11:31:50.0000004,11.5,2012-11-01 11:31:50+00:00,-73.962112,40.779122,-73.994839,40.757784,1
2012-11-01 11:33:00.000000102,12.0,2012-11-01 11:33:00+00:00,-73.949928,40.785577,-73.978145,40.773107,5
2012-11-01 12:03:00.00000043,24.0,2012-11-01 12:03:00+00:00,0.0,0.0,0.0,0.0,1
2012-11-01 12:27:00.000000148,5.0,2012-11-01 12:27:00+00:00,-73.959192,40.77763,-73.960407,40.771407,1
2012-11-01 13:57:00.000000100,9.0,2012-11-01 13:57:00+00:00,0.0,0.0,0.0,0.0,1
2012-11-01 13:59:10.0000005,7.0,2012-11-01 13:59:10+00:00,-73.968518,40.764935,-73.956347,40.784025,1
2012-11-01 14:39:00.000000132,14.0,2012-11-01 14:39:00+00:00,-73.977965,40.763108,-73.961272,40.780137,2
2012-11-01 16:23:14.0000002,20.0,2012-11-01 16:23:14+00:00,-73.783592,40.648665,-73.802423,40.705433,1
2012-11-01 16:28:20.0000001,7.5,2012-11-01 16:28:20+00:00,-73.976067,40.749641,-73.990496,40.734997,2
2012-11-01 16:42:00.0000003,15.5,2012-11-01 16:42:00+00:00,-73.994203,40.759482,-74.017122,40.707987,5
2012-11-01 18:39:39.0000001,35.8,2012-11-01 18:39:39+00:00,-73.923392,40.816764,-73.827713,40.765926,1
2012-11-01 19:11:43.0000002,19.5,2012-11-01 19:11:43+00:00,-74.004232,40.742837,-73.948449,40.774694,1
2012-11-01 19:31:00.00000077,6.0,2012-11-01 19:31:00+00:00,-73.911638,40.744467,-73.89458,40.746515,1
2012-11-01 19:52:00.00000062,5.0,2012-11-01 19:52:00+00:00,-73.954132,40.767227,-73.954577,40.775692,3
2012-11-01 20:28:46.0000003,12.5,2012-11-01 20:28:46+00:00,-73.981063,40.781829,-73.984716,40.760477,1
2012-11-01 21:08:21.0000003,7.5,2012-11-01 21:08:21+00:00,-73.960517,40.762029,-73.951264,40.782713,1
2012-11-01 21:18:49.0000001,12.0,2012-11-01 21:18:49+00:00,-73.98156,40.774472,-73.976129,40.765745,1
2012-11-01 21:32:29.0000002,7.0,2012-11-01 21:32:29+00:00,-73.987211,40.76082,-73.988787,40.777828,1
2012-11-01 21:49:32.0000001,9.0,2012-11-01 21:49:32+00:00,-73.975446,40.790394,-73.958592,40.772622,1
2012-11-02 00:40:41.0000001,8.0,2012-11-02 00:40:41+00:00,-73.987651,40.749884,-73.979947,40.73017,3
2012-11-02 01:08:00.00000070,58.6,2012-11-02 01:08:00+00:00,-73.943975,40.835497,-73.941388,40.834267,1
2012-11-02 02:09:04.0000001,8.5,2012-11-02 02:09:04+00:00,-73.956253,40.714154,-73.954499,40.731509,1
2012-11-02 05:36:00.00000035,5.5,2012-11-02 05:36:00+00:00,-73.99084,40.745577,-73.98842,40.75595,2
2012-11-02 07:22:00.00000011,7.5,2012-11-02 07:22:00+00:00,-73.974313,40.751642,-73.97428,40.757907,1
2012-11-02 07:34:50.0000004,8.0,2012-11-02 07:34:50+00:00,-73.969771,40.757062,-73.989507,40.746441,1
2012-11-02 08:12:15.0000001,18.5,2012-11-02 08:12:15+00:00,-74.003725,40.723702,-73.982736,40.781693,1
2012-11-02 08:33:47.0000001,7.0,2012-11-02 08:33:47+00:00,-74.006742,40.711631,-73.986763,40.696034,1
2012-11-02 09:08:38.0000001,7.5,2012-11-02 09:08:38+00:00,-73.983449,40.767073,-73.981579,40.753381,1
2012-11-02 10:00:00.00000067,8.5,2012-11-02 10:00:00+00:00,-73.992282,40.730192,-73.992732,40.74803,5
2012-11-02 10:55:55.0000001,8.5,2012-11-02 10:55:55+00:00,-73.982115,40.774088,-73.99623,40.753437,1
2012-11-02 11:07:18.0000006,56.8,2012-11-02 11:07:18+00:00,-73.963455,40.77458,-73.778985,40.645118,1
2012-11-02 12:45:35.0000001,6.5,2012-11-02 12:45:35+00:00,-73.991422,40.750245,-73.991487,40.735383,3
2012-11-02 12:58:00.000000102,14.0,2012-11-02 12:58:00+00:00,-73.992227,40.764175,-74.013622,40.714867,2
2012-11-02 13:18:00.0000006,12.5,2012-11-02 13:18:00+00:00,-73.950398,40.771587,-73.97761,40.758187,6
2012-11-02 13:37:13.0000005,7.5,2012-11-02 13:37:13+00:00,-73.984254,40.748612,-73.991818,40.725546,1
2012-11-02 14:19:05.0000002,59.0,2012-11-02 14:19:05+00:00,-73.782081,40.644723,-73.954669,40.685779,1
2012-11-02 15:11:00.00000043,6.5,2012-11-02 15:11:00+00:00,-73.965152,40.806457,-73.974522,40.790957,2
2012-11-02 15:52:00.00000051,10.5,2012-11-02 15:52:00+00:00,-73.980947,40.762612,-73.95845,40.778293,2
2012-11-02 15:54:32.0000002,10.0,2012-11-02 15:54:32+00:00,-73.95948,40.762553,-73.972187,40.786025,2
2012-11-02 17:29:20.0000001,3.5,2012-11-02 17:29:20+00:00,-73.984549,40.724829,-73.986889,40.7291,1
2012-11-02 18:38:06.0000002,9.5,2012-11-02 18:38:06+00:00,-73.97186,40.7656,-73.97627,40.749955,3
2012-11-02 18:48:28.0000004,4.0,2012-11-02 18:48:28+00:00,-74.00189,40.750762,-73.99481,40.750275,1
2012-11-02 19:05:52.0000002,12.5,2012-11-02 19:05:52+00:00,-73.940645,40.800427,-73.981455,40.778755,1
2012-11-02 22:12:00.00000058,10.0,2012-11-02 22:12:00+00:00,-73.963227,40.762127,0.0,0.0,2
2012-11-02 22:29:00.000000152,4.5,2012-11-02 22:29:00+00:00,-73.960732,40.772177,-73.96466,40.767047,1
2012-11-02 22:37:39.0000001,32.0,2012-11-02 22:37:39+00:00,-73.968683,40.758886,-73.864578,40.73445,1
2012-11-02 22:40:18.0000003,5.0,2012-11-02 22:40:18+00:00,-73.980976,40.782441,-73.97643,40.790802,1
2012-11-02 22:56:00.000000151,12.0,2012-11-02 22:56:00+00:00,-73.96947,40.757598,-73.923095,40.756687,3
2012-11-03 00:05:33.0000001,15.5,2012-11-03 00:05:33+00:00,-73.989873,40.71919,-73.955473,40.776878,1
2012-11-03 00:11:58.0000002,8.5,2012-11-03 00:11:58+00:00,-73.972751,40.793494,-73.951616,40.774373,2
2012-11-03 01:11:07.0000001,17.0,2012-11-03 01:11:07+00:00,-73.98864,40.670328,-73.952363,40.718633,1
2012-11-03 01:20:42.0000001,18.0,2012-11-03 01:20:42+00:00,-73.991728,40.750738,-73.947287,40.765033,1
2012-11-03 01:57:00.00000069,5.5,2012-11-03 01:57:00+00:00,-73.993545,40.67251,-73.992235,40.66619,2
2012-11-03 02:00:00.00000063,8.0,2012-11-03 02:00:00+00:00,-73.97458,40.745455,-73.97071,40.75838,1
2012-11-03 02:49:00.00000075,7.5,2012-11-03 02:49:00+00:00,-73.96763,40.755882,-73.954847,40.777465,2
2012-11-03 04:01:00.00000053,13.0,2012-11-03 04:01:00+00:00,-73.994467,40.745467,-73.998025,40.711912,1
2012-11-03 07:38:00.00000051,7.5,2012-11-03 07:38:00+00:00,-73.985367,40.76848,-74.000292,40.747935,1
2012-11-03 12:03:23.0000002,8.5,2012-11-03 12:03:23+00:00,-74.016088,40.715165,-73.999015,40.731462,2
2012-11-03 12:04:41.0000004,7.0,2012-11-03 12:04:41+00:00,-73.982222,40.756662,-73.979368,40.747297,1
2012-11-03 12:25:30.0000001,5.0,2012-11-03 12:25:30+00:00,-74.000656,40.732158,-73.992294,40.740358,1
2012-11-03 14:20:00.000000160,4.0,2012-11-03 14:20:00+00:00,-73.949887,40.784435,-73.953762,40.78188,1
2012-11-03 14:41:00.000000133,4.5,2012-11-03 14:41:00+00:00,-73.957712,40.781927,-73.952278,40.781442,1
2012-11-03 14:55:00.000000168,12.5,2012-11-03 14:55:00+00:00,-73.96888,40.758543,-73.986855,40.749773,1
2012-11-03 15:11:59.0000003,16.0,2012-11-03 15:11:59+00:00,-73.989577,40.73584,-73.964165,40.719525,1
2012-11-03 15:15:09.0000003,7.5,2012-11-03 15:15:09+00:00,-73.960751,40.765681,-73.978987,40.740691,1
2012-11-03 15:43:21.0000003,5.0,2012-11-03 15:43:21+00:00,-73.959189,40.771668,-73.966364,40.772142,1
2012-11-03 15:51:00.00000036,14.0,2012-11-03 15:51:00+00:00,-73.97798,40.752182,-73.946645,40.779487,1
2012-11-03 17:01:00.000000180,5.5,2012-11-03 17:01:00+00:00,-73.994362,40.75608,-74.002957,40.744392,4
2012-11-03 17:41:00.00000053,4.5,2012-11-03 17:41:00+00:00,-73.959782,40.814035,-73.964957,40.806682,1
2012-11-03 19:49:00.000000236,6.5,2012-11-03 19:49:00+00:00,-73.984905,40.761963,-73.987358,40.75802,3
2012-11-03 20:10:00.000000100,8.5,2012-11-03 20:10:00+00:00,-73.972758,40.793522,-73.982918,40.771743,6
2012-11-03 20:43:25.0000001,8.0,2012-11-03 20:43:25+00:00,-73.982692,40.742172,-74.001548,40.727805,1
2012-11-03 20:52:32.0000001,14.0,2012-11-03 20:52:32+00:00,-73.992046,40.729214,-73.9611,40.780648,2
2012-11-03 20:55:00.00000093,3.5,2012-11-03 20:55:00+00:00,-73.974185,40.751873,-73.967687,40.756128,5
2012-11-03 21:01:12.0000003,6.0,2012-11-03 21:01:12+00:00,-73.978743,40.761668,-73.991058,40.755754,1
2012-11-03 21:30:18.0000006,21.0,2012-11-03 21:30:18+00:00,-73.949062,40.797232,-73.992181,40.749013,1
2012-11-03 21:45:00.000000136,8.0,2012-11-03 21:45:00+00:00,-73.95237,40.777085,-73.971472,40.766482,1
2012-11-03 22:08:10.0000004,4.5,2012-11-03 22:08:10+00:00,-73.989463,40.762632,-73.986385,40.756594,1
2012-11-03 23:23:02.0000003,6.0,2012-11-03 23:23:02+00:00,-73.974595,40.783379,-73.985034,40.769045,2
2012-11-04 00:58:22.0000003,10.5,2012-11-04 00:58:22+00:00,-73.985957,40.744041,-73.987858,40.722555,3
2012-11-04 00:59:15.0000003,5.5,2012-11-04 00:59:15+00:00,-73.992208,40.753981,-73.97694,40.748464,1
2012-11-04 01:10:00.00000079,7.0,2012-11-04 01:10:00+00:00,-73.99394,40.75167,-74.008537,40.744107,1
2012-11-04 01:16:01.0000002,15.0,2012-11-04 01:16:01+00:00,-73.999735,40.72701,-74.007705,40.740732,1
2012-11-04 02:03:03.0000001,8.0,2012-11-04 02:03:03+00:00,-73.973588,40.748484,-73.992754,40.737429,1
2012-11-04 03:11:00.00000012,8.0,2012-11-04 03:11:00+00:00,-73.913995,40.75972,-73.917633,40.743227,5
2012-11-04 07:12:34.0000001,25.0,2012-11-04 07:12:34+00:00,-73.873744,40.773887,-73.933237,40.69498,1
2012-11-04 08:25:00.00000012,5.5,2012-11-04 08:25:00+00:00,-73.988867,40.768532,-73.997585,40.76588,1
2012-11-04 08:46:02.0000001,13.0,2012-11-04 08:46:02+00:00,-73.978273,40.748539,-73.980844,40.77834,1
2012-11-04 09:03:00.00000052,16.5,2012-11-04 09:03:00+00:00,-73.962835,40.760655,-73.902273,40.745932,1
2012-11-04 09:56:00.00000066,12.5,2012-11-04 09:56:00+00:00,-73.994037,40.751477,-73.960057,40.770317,1
