key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-06-01 00:13:00.000000107,7.3,2010-06-01 00:13:00+00:00,-73.992115,40.749783,-74.002778,40.724903,1
2010-06-01 00:54:00.00000039,40.27,2010-06-01 00:54:00+00:00,-73.874875,40.774017,-74.0047,40.707272,1
2010-06-01 07:11:00.000000118,8.1,2010-06-01 07:11:00+00:00,-73.952878,40.77215,-73.97473,40.754475,1
2010-06-01 07:18:15.0000001,5.7,2010-06-01 07:18:15+00:00,-73.9923,40.749344,-73.990346,40.734666,1
2010-06-01 07:26:00.000000164,12.5,2010-06-01 07:26:00+00:00,-73.949243,40.790158,-73.996622,40.764282,3
2010-06-01 07:36:32.0000002,8.5,2010-06-01 07:36:32+00:00,-73.97239,40.743375,-73.954487,40.771376,1
2010-06-01 07:43:02.0000004,6.9,2010-06-01 07:43:02+00:00,-74.001002,40.742526,-73.983203,40.751167,1
2010-06-01 07:49:33.0000002,5.7,2010-06-01 07:49:33+00:00,-73.994008,40.75149,-73.983936,40.764695,1
2010-06-01 08:10:00.000000199,4.5,2010-06-01 08:10:00+00:00,-73.90179,40.763985,-73.90179,40.763985,2
2010-06-01 10:04:51.0000002,6.1,2010-06-01 10:04:51+00:00,-73.963547,40.756934,-73.962011,40.770368,1
2010-06-01 10:34:00.000000103,10.9,2010-06-01 10:34:00+00:00,-73.966703,40.757347,-73.994205,40.737398,1
2010-06-01 10:34:00.0000009,5.7,2010-06-01 10:34:00+00:00,-73.987022,40.760803,-73.980993,40.779457,1
2010-06-01 11:09:00.00000075,5.7,2010-06-01 11:09:00+00:00,-73.978157,40.75679,-73.991442,40.749862,5
2010-06-01 11:11:00.000000118,5.3,2010-06-01 11:11:00+00:00,-73.991893,40.750137,-73.981322,40.758592,1
2010-06-01 11:12:00.000000162,7.7,2010-06-01 11:12:00+00:00,-73.975358,40.76541,-73.967127,40.772422,3
2010-06-01 11:15:00.000000140,16.5,2010-06-01 11:15:00+00:00,-73.776775,40.645435,-73.815357,40.702607,2
2010-06-01 11:18:44.0000005,20.9,2010-06-01 11:18:44+00:00,-73.946618,40.785137,-73.994177,40.74926,2
2010-06-01 12:19:21.0000004,12.5,2010-06-01 12:19:21+00:00,-73.989638,40.714241,-73.99322,40.746487,1
2010-06-01 12:32:26.0000003,8.5,2010-06-01 12:32:26+00:00,-73.995127,40.749603,-73.977151,40.743465,1
2010-06-01 13:07:12.0000002,34.1,2010-06-01 13:07:12+00:00,-73.872299,40.77406,-74.014181,40.643768,1
2010-06-01 13:19:31.0000004,3.7,2010-06-01 13:19:31+00:00,-73.974754,40.757986,-73.972101,40.761044,2
2010-06-01 13:29:00.00000039,4.1,2010-06-01 13:29:00+00:00,-74.005042,40.741608,-74.00942,40.734248,3
2010-06-01 13:45:18.0000003,5.7,2010-06-01 13:45:18+00:00,-73.977278,40.752858,-73.986757,40.743044,1
2010-06-01 16:41:52.0000002,6.5,2010-06-01 16:41:52+00:00,-73.960662,40.781406,-73.980765,40.78295,4
2010-06-01 17:00:27.0000001,3.7,2010-06-01 17:00:27+00:00,-73.955017,40.783574,-73.959417,40.778558,1
2010-06-01 17:07:23.0000005,8.5,2010-06-01 17:07:23+00:00,-73.953813,40.767128,-73.978239,40.757463,1
2010-06-01 17:40:03.0000001,11.3,2010-06-01 17:40:03+00:00,-74.00533,40.751226,-73.988136,40.778452,1
2010-06-01 18:04:00.00000096,5.7,2010-06-01 18:04:00+00:00,-73.98687,40.742958,-73.977443,40.757355,5
2010-06-01 18:04:00.00000037,7.7,2010-06-01 18:04:00+00:00,-73.967697,40.752038,-73.952607,40.774152,1
2010-06-01 18:12:00.000000130,14.1,2010-06-01 18:12:00+00:00,-73.994932,40.74507,-73.961615,40.773947,6
2010-06-01 18:51:16.0000006,6.9,2010-06-01 18:51:16+00:00,-73.973998,40.751348,-73.992098,40.737969,1
2010-06-01 18:55:00.000000169,7.3,2010-06-01 18:55:00+00:00,-73.962717,40.769997,-73.978603,40.747513,1
2010-06-01 19:41:00.000000160,10.9,2010-06-01 19:41:00+00:00,-73.978845,40.736425,-74.005608,40.708982,1
2010-06-01 20:15:00.000000152,8.9,2010-06-01 20:15:00+00:00,-73.970393,40.761575,-73.981753,40.736903,1
2010-06-01 20:31:43.0000003,8.5,2010-06-01 20:31:43+00:00,-73.982137,40.768487,-73.952791,40.771248,1
2010-06-01 20:35:00.000000188,5.7,2010-06-01 20:35:00+00:00,-73.983838,40.721187,-74.002032,40.728025,1
2010-06-01 20:49:00.00000074,4.9,2010-06-01 20:49:00+00:00,-74.005677,40.736715,-73.99472,40.750012,1
2010-06-01 21:36:04.0000001,5.7,2010-06-01 21:36:04+00:00,-73.981212,40.758478,-73.969858,40.765873,2
